Created,Text,User,Company,Symbol,TwitterTerm
2020-03-17,"""As a company devoted to diversity and inclusion, closing the gender gap is imperative to attracting and retaining the very best talent""

Welcome to the #Equalby30 club @Exelon! Check out how they are working to close the gender gap in the energy sector:

https://t.co/XMfZBbtb3W https://t.co/w6pf60Illo",C3E_Intl_Energy,Exelon Corp.,EXC,@Exelon
2020-03-17,"Why train with #VirtualReality? Cost is one thing, proven results is another. @Exelon https://t.co/ti7cDMccUa",BrainXchange,Exelon Corp.,EXC,@Exelon
2020-03-16,Former top federal prosecutor David Glockner leaves Ken Griffin's @CITADEL hedge fund after about 2.5 years to join @Exelon  https://t.co/JUY19ur3J1,LynneMarek,Exelon Corp.,EXC,@Exelon
2020-03-16,.@Exelon definitely could use some help in this area https://t.co/ka0AYxWbUA,stevedaniels27,Exelon Corp.,EXC,@Exelon
2020-03-13,"Exelon is proud to join the #EqualBy30 initiative. We are committed to working towards equal pay, equal leadership, and equal opportunities for women in #CleanEnergy by 2030. #EquityAtExelon https://t.co/Z2fwxkobvv",Exelon,Exelon Corp.,EXC,@Exelon
2020-03-12,"I feel like my company is doing the absolute most because of the corona virus and I’m actually thankful for it. The travel bans, ordering up all types of Lysol and sanitizer, etc...... Shows that they care about our well being. Thanks @Exelon 💪🏾💪🏾",Djpaidnfull,Exelon Corp.,EXC,@Exelon
2020-03-12,"Prof @glicksmanr thanks @gwlaw Prof @AchinthiV &amp; Interim Dean @LinHarmon, Brenda Mallory of The Conservation Litigation Project and Marna McDermott @Exelon for organizing this event! https://t.co/tWXJU29OqM",gwlawenviro,Exelon Corp.,EXC,@Exelon
2020-03-11,The POWER Interview: Exelon Discusses Digitalization #IIoT #Digitalization @Exelon https://t.co/iv7A8Y9Pp8 https://t.co/XCAE98HFXq,IIoTConnection,Exelon Corp.,EXC,@Exelon
2020-03-11,"This week, Peach Bottom became the second nuclear plant in the U.S. to receive permission from the @NRCgov to generate reliable, carbon-free power for at least 80 years.

@Exelon 
@UtilityDive 

https://t.co/CVLjOsHir5",NEI,Exelon Corp.,EXC,@Exelon
2020-03-11,“@Exelon has the best program in the country for working toward and pushing majority companies to put minority executives in leadership roles.” @ArielInvests John Rogers Jr. https://t.co/GQ4Yb27euw,PaulJElsberg,Exelon Corp.,EXC,@Exelon
2020-03-10,I was honored to join male @Exelon leaders today for an intentional discussion on how men can continue to be advocates for removing lingering barriers to equity for women in our workplace. @HeForShe #HeForShe https://t.co/VDAteTY0yo,DaveVelazquez,Exelon Corp.,EXC,@Exelon
2020-03-10,"Grace Hopper is the definition of #WomenPower⚡️

Rear Admiral in the Naval Reserve✅
1st &amp; only female Distinguished Fellow of British Computer Society✅
Presidential Medal of Freedom recipient✅
Developed early computer languages✅
Worked on the ORIGINAL ELECTRONIC COMPUTER✅ https://t.co/D6Nyafp9WK",Exelon,Exelon Corp.,EXC,@Exelon
2020-03-10,"Stopped by the @SFA1828 Community Ctr and saw all the great flex tables donated by @Exelon for their multi purpose room last year. These get great use from students, staff and the community! https://t.co/m1QmgONDbo",DguptaEsq,Exelon Corp.,EXC,@Exelon
2020-03-10,Learning today about #supplierdiversity from 3 fantastic companies. Rhonda Adams @amwater Joe Chow @socalgas &amp; Keisha Parker @Exelon. And moderated by @SadziOliva!  This is a great look at how 3 states handle reporting. And it’s free!,LaurieDowling,Exelon Corp.,EXC,@Exelon
2020-03-10,"#DataPoints says thank you #Chicago for joining us on March 5th! Special thanks to our speakers:
Andrea Gottstein @MarsGlobal, @addhyan_pandey @carsdotcom, Jean-Marc Reynaud @grainger, Amin Tayyebi @Exelon 

#DataScience #DataAnalytics https://t.co/9OGUHqMs8g",DataPointsSMT,Exelon Corp.,EXC,@Exelon
2020-03-09,"Recently, the @Exelon Foundation celebrated #EngineeringWeek by organizing an event for young women to receive #STEM-related college &amp; career advice from a panel of women engineers at @comcast. The panel was moderated by @PECOconnect's Nicole Levine.👉👉👉 https://t.co/08fDGtbErU https://t.co/QMyMRu1XKE",Exelon,Exelon Corp.,EXC,@Exelon
2020-03-09,"Thank you, @Exelon, for visiting @mercycte today and seeing the great things we do in Building Trades.  We are so happy you had the chance to interact with the students and see what makes Mercy CTE so special!
#mercytech
#mercycte
#mercystrong https://t.co/WZoifLZapj",MercyCTE,Exelon Corp.,EXC,@Exelon
2020-03-09,"1/2 Concerned about reliability &amp; fuel security at @Exelon’s Mystic Generating Station? Well, Mystic workers are now on strike. Not for higher pay, not for benefits—they’re on strike due to concerns re deferred maintenance, staffing, &amp; “other key issues.” https://t.co/ORc6e3m0yP",jglarusso,Exelon Corp.,EXC,@Exelon
2020-03-09,"Shame on you Exelon @exelon corporate greed on full display! Why not try something unique - improve benefits rather than tearing them down! Thank You @joekennedy @repjoekennedy Power plant workers go on strike over health care, safety in Charlestown https://t.co/SJVjoDcmTo",IVPMikeMonahan,Exelon Corp.,EXC,@Exelon
2020-03-09,"Solidarity with the @UWUA369
members on strike to protest @Exelon's tactics to cut corners that threaten public safety and workers rights. Exelon has a history of such abuse and is currently being investigated by the SEC for legal and ethical violations https://t.co/q6GqvYIolR https://t.co/kAZL79LkHh",GridTakers,Exelon Corp.,EXC,@Exelon
2020-03-09,"What plans do @Exelon have now that they have gained approval for extra operational life? 📃🖊

Find out more about the benefits from the outcome 👇🏻
#NuclearPower #CarbonFree #Energy #Sustainable
https://t.co/7LtTgznxCd",CSO_Magazine,Exelon Corp.,EXC,@Exelon
2020-03-09,".@ComEd has already invested billions into smart grid infrastructure. Now, the chief subsidiary of @Exelon, is planning to invest billions more in grid edge technologies and upgrades. https://t.co/88HcnfDjfs",greentechmedia,Exelon Corp.,EXC,@Exelon
2020-03-09,How will you be using the extra hours of sunlight this spring? #DaylightSaving,Exelon,Exelon Corp.,EXC,@Exelon
2020-03-08,"This #IWD2020, we are proud to continue supporting women at Exelon &amp; across the energy sector. Since partnering w/ @HeForShe in 2017, we've been working harder than ever to remedy inequity in the workplace. Hear more about why gender equity matters to us https://t.co/wvo617lNqq",Exelon,Exelon Corp.,EXC,@Exelon
2020-03-08,"Young women in 10th or 11th grade can apply to attend The 
@Exelon  Foundation's #STEM Innovation + Leadership Academy in College Park- a free week-long, overnight STEM leadership program! https://t.co/S5YYTM2z45 #IWD2020",MDCleanEnergy,Exelon Corp.,EXC,@Exelon
2020-03-07,"Young women in 10th or 11th grade can apply to attend The 
@Exelon  Foundation's #STEM Innovation + Leadership Academy in College Park- a free week-long, overnight STEM leadership program! https://t.co/cYCnDnoX3N",MDCleanEnergy,Exelon Corp.,EXC,@Exelon
2020-03-07,BIG NEWS: @Exelon’s Peach Bottom becomes the second nuclear plant to receive a subsequent license by @NRCgov extending its operation up to 80 years! https://t.co/O2Ld2wMXsT,GovNuclear,Exelon Corp.,EXC,@Exelon
2020-03-06,Certified LGBTBE® Heels and Hardhats is paving the way for LGBT-owned businesses. Read about the company's new multi-million dollar contract with @Exelon in our latest blog! https://t.co/AuN4D3dYMn https://t.co/qqG6iPp05B,NGLCC,Exelon Corp.,EXC,@Exelon
2020-03-06,It's happening. Peach Bottom becomes the second nuclear plant in the country to get an extension beyond 60 years. https://t.co/4VdCckwVJH @ExelonGen @Exelon @NRCgov @YorkDispatch,lcvanasdalan,Exelon Corp.,EXC,@Exelon
2020-03-06,USO Discovery Kids enjoyed a Harris Theater Community Engagement Experience prior to the @Exelon Family Series performance from @FlipFabrique. Thanks to @HarrisTheater for the magical opportunity! Photos courtesy of Lenspeak: Kyle Flubacker Photography. #BeTheForce https://t.co/7s5mONfB87,USO_of_Illinois,Exelon Corp.,EXC,@Exelon
2020-03-06,A recent @FERC order will make it more expensive for D.C. and 13 states to encourage the carbon-free energy production needed to combat #ClimateChange and cost consumers as much as $2.4 billion a year. https://t.co/6lz8B0C67O,Exelon,Exelon Corp.,EXC,@Exelon
2020-03-06,"A new federal order could be devastating to our environment, public health &amp; economy as development of new carbon-free energy is hindered. Read more about how states can keep the cost of carbon-free energy affordable: https://t.co/f1yfBBeYB5  #ClimateChange",Exelon,Exelon Corp.,EXC,@Exelon
2020-03-05,We stand with the majority of Americans who want more access to clean energy and increased action on #ClimateChange. A recent federal order threatens progress by interfering with state efforts to encourage clean energy. Read what states can do: https://t.co/7NTbiQyhjt,Exelon,Exelon Corp.,EXC,@Exelon
2020-03-05,"An @Exelon site is celebrating 4,500 consecutive days of carbon-free nuclear power production. 

“Clean power-generating facilities like Byron Station are on the front lines of combating climate change,” said Byron Station Site VP Mark Kanavos.

https://t.co/WjAnWqQPYU",WildlifeHC,Exelon Corp.,EXC,@Exelon
2020-03-05,"#TheCLC: #WSPUSA Emily Wasley, Samantha Harris @BSRnews, Ashley Allen @MarsGlobal, Melanie Dickersbach @Exelon on moving value chain from risk to #resilience. #WeAreWSP #ClimateAction #chooseresiliency #Sustainable #ClimateLeadership #climate #resiliency @theclimatereg @C2ES_org https://t.co/RkofrSbzaL",wspusa,Exelon Corp.,EXC,@Exelon
2020-03-05,"Exelon’s family of companies take consumer protection seriously. It’s National Consumer Protection Week, &amp; we’re fighting scams by supporting @U_U_A_S &amp; are helping consumers identify &amp; guard against attempts to steal their money &amp; identity. https://t.co/pvzw5x5A5Q #NCPW2020 https://t.co/TtzcJ32jSc",Exelon,Exelon Corp.,EXC,@Exelon
2020-03-05,"Interested in science, technology, engineering, or math? If so, the @Exelon STEM Innovation + Leadership Academy is your answer!

To learn more about this fun &amp; interactive program at @DrexelUniv and to apply, visit https://t.co/bYq5Y2682t. https://t.co/TL6Gx0rY5G",PECOconnect,Exelon Corp.,EXC,@Exelon
2020-03-04,"Today, we bring you renewable #WomenPower⚡️by introducing Maria Telkes, the designer of the solar heating system for the Dover House, the first 100% solar-powered home. In 1952, Telkes won the first-ever Society of Women Engineers Achievement Award. #WomensHistoryMonth https://t.co/pquCZkMOYK",Exelon,Exelon Corp.,EXC,@Exelon
2020-03-04,Thank you @chicagobulls for bringing @bennythebull @TheLuvabulls @boblove for coming to Haines. They learned more about Going Green @exelon. #partnerships #proudprincipal @CPSNetwork6 @janicejackson @LDMcDade @ChiPubSchools #proudprincipal https://t.co/UMv3FJC95e,HainesCPS,Exelon Corp.,EXC,@Exelon
2020-03-03,"Credit where it's due. @Exelon and @ComEd often don't like what I write, but they've never done this https://t.co/JcwcN2BS1N https://t.co/hJqXxOutEA",stevedaniels27,Exelon Corp.,EXC,@Exelon
2020-03-03,Volunteer scholarship readers make it possible to identify and award $3 million dollars in scholarships for @BaltCitySchools seniors each year.  Thanks to @MyBGE @Exelon for coordinating a great group of BGE employee volunteers this year! #bmorecollegebound https://t.co/afwd7WCrbK,CollegeBoundFnd,Exelon Corp.,EXC,@Exelon
2020-03-03,"We look forward to seeing you soon Chicago! #DataPoints is coming to Chicago on Thursday! Featuring speakers from @Marsglobal @Grainger @gogoair @CaterpillarInc @Exelon @carsdotcom. Almost SOLD OUT! 
Don't miss out---&gt;https://t.co/jWmhoxkWBz  
#machinelearning #DataScience https://t.co/VDkoVw3EmP",DataPointsSMT,Exelon Corp.,EXC,@Exelon
2020-03-02,".@Exelon explains its approach to electrifying the U.S. transportation sector with the aim of improving lives, reducing emissions, and supporting a cleaner and brighter future.
https://t.co/wPS1LqshCX  
#Electrification #EV #EVs",TheCLC2021,Exelon Corp.,EXC,@Exelon
2020-03-02,".@CarlJStrikwerda: With a rise in individualistic consumption there has been a decline in richer associational ties that nurture people.

Powered by @Exelon https://t.co/7enKbEPYQt",arenastage,Exelon Corp.,EXC,@Exelon
2020-03-02,"Mario Pandelaere: Talking about the idea of Eudemonic happiness which drives us to want more than what we have because when we become used to a thing we have we want something different in order to feel that “happiness” again.

Powered by @Exelon https://t.co/xsvg0R5A2X",arenastage,Exelon Corp.,EXC,@Exelon
2020-03-02,"“Some of the major world challenges are tied to consumption. Can we consume less? What happens when we do?” — Laura J. Miller

Powered by @Exelon https://t.co/zQ0ir8sAhz",arenastage,Exelon Corp.,EXC,@Exelon
2020-03-02,".@RobertEngelman: “Sustainability is not just a constraint on consumption. It’s a value that says ‘we do not value our comfort more than we value what will be available to future generations.’”

Powered by @Exelon https://t.co/GNsqlJmT86",arenastage,Exelon Corp.,EXC,@Exelon
2020-03-02,"We’re just getting started with #ArenaCivilDialogues.

Dialogue Starters: @RobertEngelman, Laura J. Miller, Mario Pandelaere, @CarlJStrikwerda

Powered by @Exelon https://t.co/u4mrARskNS",arenastage,Exelon Corp.,EXC,@Exelon
2020-03-02,"For #WomensHistoryMonth, we're spotlighting women who pioneered life-changing advances in STEM in a series called #WomenPower⚡️

First, Marie Curie: the scientist who discovered polonium &amp; radium and whose work led to their use advancing science &amp; medicine. https://t.co/rmuV2ArT9y",Exelon,Exelon Corp.,EXC,@Exelon
2020-03-02,Congrats to #Exelon Generation's team at Mystic Generating Station Units 8 &amp; 9 for winning the #Innovation #Excellence in Operations Award from #Power Magazine! @ComEd @Exelon  #MondayMotivation https://t.co/2PJJcFzDtU,andrewswanson,Exelon Corp.,EXC,@Exelon
2020-03-01,ready for #PolarPlunge benefiting @SpecialOChi with my @Exelon and @ComEd friends. #FreezinForAReason    Please donate and support our goal https://t.co/cD4eyhVDWq,kshyams,Exelon Corp.,EXC,@Exelon
2020-02-29,"Here at @Exelon, we're #PoweredBy Alexander Miles, who patented a design in 1887 automating the opening and closing of elevator doors, which is still used in designs today. Before his invention, elevators had to be manually opened and closed and were a major safety hazard. #BHM https://t.co/oYyyMa5P6A",Exelon,Exelon Corp.,EXC,@Exelon
2020-02-29,"Much of the world is #PoweredBy the inventions of Otis Boykin — his improvements to electrical resistors were used in IBM computers, guided missiles, and most notably led to the success of pacemaker. Over the course of his life he earned more than 25 patents. #BHM https://t.co/ErIWpcxeka",Exelon,Exelon Corp.,EXC,@Exelon
2020-02-28,"The ability to sleep soundly at night is #PoweredBy Marie Van Brittan Brown, who patented the original home security system back in 1966 with her electrician husband. It used door peepholes, cameras, remote controls &amp; more to allow people to see who was at their door. #BHM https://t.co/QW3EAhyKAC",Exelon,Exelon Corp.,EXC,@Exelon
2020-02-28,"The building you're reading this tweet in is probably #PoweredBy one of David Crosthwait's 39 U.S. patents &amp; 80 foreign patents for HVAC power plants, heating, and ventilating systems. He was also commissioned to design the heating system for Radio City Music Hall in NYC. #BHM https://t.co/sflAVUUJpd",Exelon,Exelon Corp.,EXC,@Exelon
2020-02-28,"“Strengthening our partnerships with utility companies like Pepco is vital to providing comprehensive energy solutions and maximizing incentives for our clients,” says Natalie Powlas, CEM, Director of Energy Solutions.#LED #energyefficiency @Exelon @anthonytippins #CoolSys https://t.co/jqDqB64GRZ",CoolSys_Energy,Exelon Corp.,EXC,@Exelon
2020-02-27,"We applaud Senators @lisamurkowski and @Sen_JoeManchin for introducing the American Energy Innovation Act, legislation to promote clean and affordable energy and secure the nation’s critical infrastructure. #EnergyInnovation2020 Read more: https://t.co/1Bie2JjNfY",Exelon,Exelon Corp.,EXC,@Exelon
2020-02-27,"Much of the technology we use today is #PoweredBy Mark Dean's inventions. During his time at @IBM, Dean, the co-inventor of the personal computer, also helped develop the first color PC monitor and most notably the first gigahertz chip. His work revolutionized the industry. #BHM https://t.co/r9LOGUfZWN",Exelon,Exelon Corp.,EXC,@Exelon
2020-02-27,"Keystone's Board of Trustees and Energy Board gathered last week to conduct their 2020 winter meetings. Learn more about what they discussed and about the newest trustee, Kathleen Barron, a senior vice president at @Exelon.  https://t.co/OvxHtXxxCu",TheKeystoneCtr,Exelon Corp.,EXC,@Exelon
2020-02-27,"Many thanks to our “Changemaker” sponsor, @Exelon for its gracious commitment to women’s leadership, especially their sponsorship of our Mentor Awards this year. Find out more about the 2020 March celebration and get your tickets: https://t.co/ambl5PRX6P 
#WomenLead #Changemaking https://t.co/JGObf7AfOH",PLENNetwork,Exelon Corp.,EXC,@Exelon
2020-02-27,"“The obvious problems are the biggest ones, because we’re so likely to look away”—talking #SDGs #climatechange and #grayrhinos with @CRGChi @wucker and @Exelon https://t.co/f4J6xkImux",Kitsy_Ford,Exelon Corp.,EXC,@Exelon
2020-02-27,Thanks @Exelon @ComEd for being a Platinum Sponsor for #MEEA2020 #MEEA https://t.co/b4cVgM2UXu,ChristieTech,Exelon Corp.,EXC,@Exelon
2020-02-27,"We're 1 week away from #DataPoints Summit in Chicago on March 5! Featuring speakers from @Marsglobal @Grainger @CaterpillarInc @Exelon @carsdotcom and many more. Only a few tickets left, make sure to secure your spot  ---&gt; https://t.co/jWmhoxkWBz 

#machinelearning #datascience https://t.co/uNNVOs9QDe",DataPointsSMT,Exelon Corp.,EXC,@Exelon
2020-02-27,"Repped the @ABAesq tonight at an @AmericanBarIRIS Networking &amp; Panel Event! Thanks for putting up with my very hoarse voice. 
(And a special thanks to the attorneys from @Exelon &amp; @SteptoeLLP who shared their insights!) https://t.co/NkNo4XKoL0",rebeccaroanoke,Exelon Corp.,EXC,@Exelon
2020-02-26,Volunteering is an important part of who we are at @Exelon and I swear @MBmonge and I work as hard as our colleagues who build houses. Happy to spend the hour with Art with a Heart! https://t.co/mCcGiNBTRI,CynthiaEnergy,Exelon Corp.,EXC,@Exelon
2020-02-26,"Both @Exelon and our morning commutes are #PoweredBy Garrett Morgan, who patented the three-position traffic signal in 1923. Before Morgan's invention with a middle ""warning,” signals only had two positions — stop and go — which caused many accidents. #BHM https://t.co/5NNLyakzPR",Exelon,Exelon Corp.,EXC,@Exelon
2020-02-26,Loved stopping by @iHeartRadio with @Exelon Utilities’ CEO Calvin Butler this morning! https://t.co/f5seX7ONzj,ShannonOB40,Exelon Corp.,EXC,@Exelon
2020-02-26,"Next in our #PoweredBy series for #BHM is Lewis Latimer, who drafted the patent for Alexander Graham Bell's telephone &amp; improved Edison's lightbulb design to make it last longer &amp; cost less. Latimer also helped install the first electric plants in #Philly, #NYC, &amp; #Montreal. https://t.co/KmC2eo539Q",Exelon,Exelon Corp.,EXC,@Exelon
2020-02-25,Come check out this great exhibit by @kidnoble in the @PepcoConnect Edison Gallery in Chinatown. I was part of an awesome @Exelon team that had the privilege of working on this project. https://t.co/YsAHmXPmXz,JeffCleanEnergy,Exelon Corp.,EXC,@Exelon
2020-02-25,I’ve never been more proud than I was partnering with @kidnoble to lift the voices of my newest @PepcoConnect @Exelon colleagues. Thank you to @wcp for a great piece on this exhibit. Pepco Gallery Goes “Beyond the Line” of a Typical Art Space https://t.co/VWqJd8pye4,CynthiaEnergy,Exelon Corp.,EXC,@Exelon
2020-02-25,"For the last week of #BHM, we're highlighting black engineers who made significant contributions to the energy industry.

We're #PoweredBy Granville Woods, inventor of the ""troller,"" that collected electric power from overhead wires &amp; powers what we now know as trolleys. https://t.co/izLPOVTZ6p",Exelon,Exelon Corp.,EXC,@Exelon
2020-02-25,"""It’s been a very good two years for [@Exelon Utilities' Calvin] Butler."" #realtalk #poweringcommunities 
https://t.co/etotwmrolg https://t.co/NlDLOJBxGR",ShannonOB40,Exelon Corp.,EXC,@Exelon
2020-02-25,"Looking to expand your experience of the #DC art scene? Visit the Pepco Edison Place Gallery &amp; take in the powerful portraits captured by DC photographer @kidnoble featuring @PepcoConnect line professionals. ""Life Beyond the Line"" closes this Friday. 
https://t.co/gweIYtmTMN https://t.co/A9yCTGV6KA",Exelon,Exelon Corp.,EXC,@Exelon
2020-02-24,Hundreds of @ComEd &amp; @Exelon Volunteers will be Freezin’ for a Reason on March 1st on Chicago's North Avenue Beach plunging into the 36° icy waters of Lake Michigan to raise funds benefiting the athletes of Special Olympics Chicago. Pls support: https://t.co/In70G1ThKB https://t.co/zaQoplt6eW,IgnacioNJasso,Exelon Corp.,EXC,@Exelon
2020-02-24,"Help us make a difference! I am joining my @Exelon and @ComEd colleagues during the #PolarPlunge with @SpecialOChi. Please help me reach my goal of $1,000 and donate today: https://t.co/EKuPxpHhdC 

#FreezinforaReason #SpecialOlympics",EditorThink,Exelon Corp.,EXC,@Exelon
2020-02-24,"Did you know the first men in space were #PoweredBy the ""human computers"" Mary Jackson, Katherine Johnson, &amp; Dorothy Vaughan? Today, we are reminded of their talents with the passing of Katherine Johnson, but every day, we celebrate the legacy they left in the #STEM field. #BHM https://t.co/R1pIhhym0q",Exelon,Exelon Corp.,EXC,@Exelon
2020-02-24,"This #BlackHistoryMonth let’s remember the power of diversity. Here at @Exelon, diversity and inclusion are at the forefront of innovation, collaboration, and performance. It’s how we do business. https://t.co/7OeF4yLXO2",Exelon,Exelon Corp.,EXC,@Exelon
2020-02-24,"Join us Wed, Feb. 26 @8am PT to hear how @KPMG @ServiceNow helped @Exelon implement a formal SAM strategy. Register and learn how to optimize software spend while mitigating compliance risk. #Risk #BSM #StockMarket https://t.co/zcJA6jfGQa",TravisDarrow,Exelon Corp.,EXC,@Exelon
2020-02-24,"FORE!: It's time to par-tee this summer at Girls in Golf! Join fellow 5th to 8th graders for a week-long summer camp designed to teach the STEM behind golf. 

Join @Exelon @TFTGreaterPhila &amp; @KPMGWomensPGA for this exciting opportunity! ➡️ https://t.co/CmkRKKIwZd https://t.co/DSEhcvN8Lc",PECOconnect,Exelon Corp.,EXC,@Exelon
2020-02-24,#truth. @DelmarvaConnect should be ashamed. @Exelon are criminals https://t.co/WXWQC1uDvd,WonderboyLB,Exelon Corp.,EXC,@Exelon
2020-02-23,"Support nuclear energy?⁠
⁠
America's largest operator of nuclear power, @Exelon, supports #CarbonDividends.
⁠
One plan. Economy-wide innovation. 

That's the brilliance of the Carbon Dividends approach.⁠ https://t.co/EiiDGecmJD",YCCDaction,Exelon Corp.,EXC,@Exelon
2020-02-23,Thank you to our partners @exelon and @illinoistech for hosting another fantastic @VEXRobotics competition in Hermann Hall! @Opt4STEM https://t.co/EVekd0Q97R,JenniferMSutton,Exelon Corp.,EXC,@Exelon
2020-02-21,"Trevor Martin (@trevorFmartin) has 13 years of experience in the marketing and communications field. Currently, Trevor manages all things digital for @PepcoConnect, an @Exelon company. We are excited to hear him speak at #DTCCSMC2020! #netDE https://t.co/fThPRrRsxe",dtcc_smc,Exelon Corp.,EXC,@Exelon
2020-02-21,ATTN @McCaskeyCampus seniors: Exelon has a great paid summer internship program now available. Great resume builder and it pays well too! Check it out. @Exelon https://t.co/XksLvj1at5,jeremytraff,Exelon Corp.,EXC,@Exelon
2020-02-21,"Only one week left to the closing of ""Life Beyond the Line."" Don't miss this photography exhibit in D.C. displaying portraits captured by local artist @kidnoble. The series of works represent the lives of @PepcoConnect line professionals and DCIA grads.
https://t.co/ehCJsuJfbz https://t.co/mGBv5wfIP3",Exelon,Exelon Corp.,EXC,@Exelon
2020-02-21,"I've heard too many people, including some who should know better, express skepticism about how much Speaker Madigan would go out of his way to help @ComEd and @Exelon. This should put that to rest in this highly revealing story from @WBEZ https://t.co/ZPzdSNQl2S https://t.co/CDOaKF1Jit",stevedaniels27,Exelon Corp.,EXC,@Exelon
2020-02-21,"“If this be the hill I die on, why can’t it be a mountaintop?” Spoken word artist @HaroldGreen gets rhetorical with @comed/@exelon’s African-American employee group for #BlackHistoryMonth. https://t.co/4DhI2F5gIF",PaulJElsberg,Exelon Corp.,EXC,@Exelon
2020-02-20,This year for #Engineering Week @Exelon &amp; @comcast in Philadelphia organized a free program for young women to learn about #STEM-related careers &amp; meet with women engineers sharing information about their work. Visit https://t.co/TEJUBN7Dly for more information. https://t.co/6jjhk5oXaZ,Exelon,Exelon Corp.,EXC,@Exelon
2020-02-20,Testing automated greenhouses.  Nice improvisation to hold heat lamps :).  Testing humidity too. @Exelon @NSF_EHR #waltham #hydroponics #coding #Automation wonderful youth projects. https://t.co/IXp3bz0sOf,mike_barnett_BC,Exelon Corp.,EXC,@Exelon
2020-02-19,Thrilled to have @Exelon Utilities CEO Calvin Butler back for this year's #ThirdCloudSummit! Great discussion today w/ @WSJ's @rob_barry about the future of #utilities &amp; specifically customer service &amp; expectations. Fantastic insights from Calvin as always. https://t.co/aeMQuhYuo2,cloud4utilities,Exelon Corp.,EXC,@Exelon
2020-02-19,"Here at @Exelon we’re celebrating #EngineeringWeek at Von Steuben Metro Science High School in Chicago. This is part of our @Opt4STEM program, which helps prepare students to earn a (#STEM) degree. More about the program here: https://t.co/O6yOZB3AnR https://t.co/T8XpjEMRnj",Exelon,Exelon Corp.,EXC,@Exelon
2020-02-19,"""Calculated risks should be limited – ours fall on political and regulatory dynamics; As well as not fully understanding where the technology is going, we have a whole team working on that."" - Calvin Butler, @Exelon Utilities #thirdcloudsummit",cloud4utilities,Exelon Corp.,EXC,@Exelon
2020-02-19,"""Act as if your customers have a choice today, because they can all go off the grid tomorrow – that’s the whole customer experience that we're working on, and providing that level of service is paramount."" - Calvin G. Butler Jr., CEO of @Exelon Utilities #thirdcloudsummit",cloud4utilities,Exelon Corp.,EXC,@Exelon
2020-02-19,"""In the future, customers are no longer judging us against each other – they’re comparing us w/ their experiences to other industries, like Uber or Southwest...at the end of the day, it's a tech platform."" - Calvin Butler, CEO of @Exelon Utilities #ThirdCloudSummit",cloud4utilities,Exelon Corp.,EXC,@Exelon
2020-02-19,Between two ferns: @Exelon Utilities’ Calvin Butler and the @WSJ‘s Rob Barry discuss the future of the utility industry at the @cloud4utilities #ThirdCloudSummit https://t.co/NM3UDfz1XS,ShannonOB40,Exelon Corp.,EXC,@Exelon
